ID,Name,Age,Height,Weight,Nationality,Overall,Potential,Growth,Club,ValueEUR,WageEUR,ReleaseClause,Position,ContractUntil,ClubJoined,NationalTeam,PreferredFoot,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal
251054,M. Neicuțescu,22,181,77,Romania,61,66,5,FC Dinamo 1948 Bucureşti,500000,1000,713000,SUB,2022.0,2016,Not in team,Left,3,2,High,Medium,76,56,54,62,25,60
260014,T. Civeja,19,180,73,Germany,61,79,18,FC Augsburg,850000,2000,2100000,RES,2022.0,2020,Not in team,Right,5,2,Medium,Medium,59,45,60,63,49,59
262062,Metinho,18,178,69,Congo DR,61,80,19,ESTAC Troyes,800000,850,2100000,RES,2026.0,2021,Not in team,Right,2,2,High,Medium,68,48,57,63,60,57
262831,D. Orsi,25,188,73,England,61,66,5,Harrogate Town,475000,2000,867000,SUB,2023.0,2021,Not in team,Right,3,3,High,Medium,73,59,47,60,24,62
260527,K. Nagai,26,184,80,Japan,61,65,4,Shimizu S-Pulse,350000,700,464000,SUB,2022.0,2021,Not in team,Right,2,1,Medium,Medium,66,59,53,61,43,57
251312,J. Armer,20,185,71,Scotland,61,70,9,Carlisle United,675000,2000,1300000,LB,2023.0,2020,Not in team,Left,2,2,Medium,High,69,24,48,56,56,64
261040,B. Racovițan,21,185,80,France,61,69,8,FC Botoşani,700000,1000,1100000,CB,2024.0,2021,Not in team,Right,2,2,Medium,Medium,65,32,37,42,60,68
224936,A. Arnarson,25,180,73,Iceland,61,64,3,Tromsø IL,400000,850,530000,SUB,2021.0,2020,Not in team,Right,3,2,Medium,Medium,64,48,52,57,56,72
212392,R. Stewart,26,188,71,Scotland,61,65,4,Heart of Midlothian,350000,1000,639000,SUB,2023.0,2021,Not in team,Left,2,1,Medium,Medium,62,60,61,63,44,60
264104,W. Goodwin,19,193,90,England,61,75,14,Hartlepool United,775000,3000,0,ST,2022.0,2021,Not in team,Right,3,2,Medium,Medium,67,59,44,58,28,73
258983,B. Reus,19,198,88,Netherlands,61,72,11,AZ Alkmaar,600000,600,1000000,SUB,2023.0,2020,Not in team,Left,3,1,Medium,Medium,62,62,59,59,27,63
176839,E. Nouri,35,181,75,Azerbaijan,61,61,0,Kalmar FF,90000,550,113000,SUB,2022.0,2008,Not in team,Right,4,2,Medium,High,60,43,52,57,58,70
52679,J. Murphy,39,188,88,Republic of Ireland,61,61,0,Tranmere Rovers,35000,850,61000,GK,2022.0,2020,Not in team,Left,3,1,Medium,Medium,61,60,59,62,37,61
226504,G. Timotheou,23,187,94,Australia,61,66,5,Adelaide United,450000,750,596000,SUB,2022.0,2020,Not in team,Left,3,2,Medium,High,54,32,44,44,59,72
240328,A. Ba Masoud,25,175,68,Saudi Arabia,61,66,5,Al Fayha,450000,3000,776000,LB,2023.0,2018,Not in team,Left,3,2,Medium,Medium,77,49,52,59,54,60
264096,Recasens,19,183,72,Spain,61,81,20,RCD Espanyol de Barcelona,875000,1000,2700000,RES,2022.0,2020,Not in team,Right,3,2,Medium,High,61,28,50,54,62,63
234912,J. Geissmann,28,187,81,Switzerland,61,61,0,FC Lausanne-Sport,325000,3000,471000,RES,2022.0,2017,Not in team,Right,3,2,Medium,Medium,63,57,60,61,57,64
241312,Hu Jinghang,24,183,75,China PR,61,66,5,Shanghai Port FC,500000,4000,813000,SUB,2021.0,2015,Not in team,Right,3,3,Medium,Medium,73,58,51,59,29,68
258976,F. Parisi,20,178,72,Italy,61,78,17,Empoli,825000,5000,2000000,RES,2023.0,2020,Not in team,Left,2,2,High,High,64,60,55,62,55,55
262561,A. Tsilingiris,20,190,83,Greece,61,72,11,APOEL Nicosia FC,625000,500,1500000,RES,2023.0,2020,Not in team,Right,1,1,Medium,Medium,60,58,62,60,24,61
241825,T. Francois,20,175,60,Australia,61,74,13,Fulham,775000,7000,2000000,RES,2022.0,2017,Not in team,Left,4,3,Medium,High,68,44,58,66,56,51
216226,A. Kenyon,28,182,76,England,61,61,0,Scunthorpe United,300000,3000,525000,SUB,2022.0,2021,Not in team,Left,2,2,Medium,High,59,46,54,59,57,75
221346,M. Samuelsen,24,189,72,Norway,61,67,6,FK Haugesund,525000,850,761000,ST,2022.0,2021,Not in team,Right,4,4,Medium,Medium,71,59,58,69,30,50
248482,K. Al Dawsari,22,181,77,Saudi Arabia,61,70,9,Al Hilal,700000,5000,1300000,RES,2026.0,2021,Not in team,Right,3,2,Medium,Medium,74,33,45,52,59,73
255394,F. Ambríz,18,181,66,Mexico,61,75,14,Club León,750000,1000,1700000,SUB,2023.0,2020,Not in team,Right,3,2,Medium,Medium,58,49,56,60,56,55
213667,D. Conroy,25,181,78,England,61,64,3,Swindon Town,375000,3000,684000,CB,2022.0,2017,Not in team,Right,3,2,Medium,Medium,54,27,47,56,59,70
235939,F. Zorba,23,185,77,Turkey,61,70,9,Türkgücü München,675000,1000,1100000,SUB,2022.0,2019,Not in team,Left,3,2,Medium,Medium,66,31,44,53,60,69
256931,G. Başkan,19,190,75,Turkey,61,77,16,Futebol Clube de Famalicão,800000,850,2200000,RES,2024.0,2021,Not in team,Right,2,2,Low,Medium,55,28,36,39,64,61
203428,E. Hewitt,27,186,75,Wales,61,62,1,Mansfield Town,325000,3000,593000,CB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,72,50,56,59,59,70
206500,J. Maxted,27,183,90,England,61,65,4,Northampton Town,350000,3000,639000,SUB,2022.0,2021,Not in team,Right,3,1,Medium,Medium,61,60,60,64,45,58
258468,R. Vita,20,170,66,France,61,77,16,Barnsley,825000,5000,2000000,RES,2023.0,2020,Not in team,Left,2,2,High,Medium,71,41,46,64,57,50
236197,Hélton Carvalhal,29,187,82,Brazil,61,61,0,Juventude,325000,5000,618000,SUB,2024.0,2021,Not in team,Right,3,2,Medium,Low,36,68,36,45,30,61
239013,A. Perry,23,176,75,England,61,70,9,Scunthorpe United,675000,2000,1300000,CM,2023.0,2021,Not in team,Right,3,2,Medium,Medium,66,48,53,56,58,66
239783,G. Garner,22,180,73,England,61,69,8,Fleetwood Town,750000,2000,1500000,ST,2023.0,2020,Not in team,Right,3,2,Medium,Medium,70,60,46,61,22,58
248487,Lee Soo Bin,21,180,70,Korea Republic,61,75,14,Pohang Steelers,775000,1000,1500000,CM,2022.0,2019,Not in team,Right,4,3,Medium,Medium,57,48,58,66,54,56
253607,C. Ramos,22,178,66,Venezuela,61,69,8,Deportivo Táchira FC,700000,500,1600000,SUB,2021.0,2021,Not in team,Right,3,3,High,Medium,64,37,52,52,59,58
242609,M. Yoshioka,26,163,59,Japan,61,62,1,Avispa Fukuoka,375000,1000,497000,SUB,2022.0,2021,Not in team,Right,3,3,Medium,Low,69,57,54,65,30,42
247985,L. Dumitriu,28,178,73,Romania,61,61,0,CS Mioveni,325000,1000,439000,CM,2023.0,2021,Not in team,Right,3,2,Medium,Medium,76,58,62,60,50,64
250801,T. Tormin,20,172,67,France,61,75,14,Chamois Niortais Football Club,800000,1000,1900000,SUB,2024.0,2021,Not in team,Right,3,2,Medium,Medium,80,55,53,64,27,56
261452,S. Sabetkar,26,187,81,Sweden,61,64,3,Degerfors IF,375000,700,497000,CB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,59,27,43,41,61,67
264524,J. Tello,19,175,72,Colombia,61,71,10,Deportivo Cali,675000,500,1000000,RES,2022.0,2021,Not in team,Left,3,2,Medium,Medium,75,48,54,55,56,59
263500,F. Romero,21,177,70,Argentina,61,73,12,Estudiantes de La Plata,775000,2000,1300000,SUB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,63,50,58,63,56,59
246603,Matis Carvalho,22,186,80,Portugal,61,71,10,Montpellier Hérault SC,650000,3000,1400000,RES,2023.0,2019,Not in team,Right,2,1,Medium,Medium,62,61,59,63,38,59
245067,Y. Taki,21,168,61,Japan,61,70,9,Shimizu S-Pulse,750000,800,1100000,RES,2022.0,2018,Not in team,Right,3,3,High,Medium,73,55,56,66,46,39
244811,D. Bumberger,22,185,75,Austria,61,68,7,SC Rheindorf Altach,625000,2000,1000000,RES,2022.0,2020,Not in team,Left,3,2,Medium,Medium,63,27,42,46,61,66
254282,T. Carlsson,25,187,75,Sweden,61,66,5,BK Häcken,425000,1000,563000,CB,2025.0,2020,Not in team,Right,3,2,Medium,Medium,55,26,38,42,61,65
263498,L. Martinez,19,188,85,Argentina,61,72,11,Club Atlético Talleres,600000,800,1000000,RES,2023.0,2021,Not in team,Right,3,1,Medium,Medium,63,62,59,64,24,61
255305,B. Pierrick,19,183,79,England,61,77,16,Vejle Boldklub,850000,1000,1600000,SUB,2025.0,2021,Not in team,Right,2,3,Medium,Medium,78,56,54,62,24,61
264265,A. van Lare,18,190,75,Netherlands,61,79,18,PSV,725000,500,1500000,RES,2022.0,2021,Not in team,Right,3,1,Medium,Medium,64,62,66,63,25,62
222279,Chang Feiya,28,177,74,China PR,61,61,0,Guangzhou City,325000,3000,504000,SUB,2021.0,2013,Not in team,Right,4,2,Medium,Medium,74,55,55,60,37,52
257862,J. Belshaw,30,191,77,England,61,61,0,Bristol Rovers,220000,2000,385000,GK,2023.0,2021,Not in team,Right,2,1,Medium,Medium,62,61,62,61,28,61
239942,A. Ávila,23,177,65,Mexico,61,70,9,Santos Laguna,725000,3000,1400000,RES,2021.0,2021,Not in team,Right,3,2,Medium,Medium,69,46,58,61,53,51
250949,M. Zylla,21,178,71,Poland,61,72,11,Śląsk Wrocław,725000,1000,1100000,RES,2024.0,2020,Not in team,Right,3,3,Medium,Medium,74,51,55,65,38,62
227653,E. Edwards Jr.,29,191,93,United States,61,62,1,New England Revolution,250000,1000,394000,RES,2021.0,2021,Not in team,Right,2,1,Medium,Medium,58,64,60,57,42,65
261188,I. Ndiaye,21,180,70,France,61,72,11,Sheffield United,725000,4000,1500000,SUB,2024.0,2019,Not in team,Right,2,4,High,Medium,71,56,58,65,28,51
260420,J. Ramírez,20,176,73,Mexico,61,70,9,Gallos Blancos de Querétaro,725000,2000,1300000,SUB,2022.0,2021,Not in team,Right,3,2,Medium,Medium,59,65,45,58,21,49
255812,J. Lara,22,188,82,Ecuador,61,71,10,Sociedad Deportiva Aucas,650000,500,1500000,SUB,2025.0,2019,Not in team,Right,1,1,Medium,Medium,61,59,60,60,33,62
250948,M. Franzke,22,184,70,Germany,61,70,9,1. FC Magdeburg,725000,900,1200000,SUB,2024.0,2021,Not in team,Right,4,3,Medium,Medium,76,51,56,65,27,58
239428,A. Kräuchi,23,175,72,Switzerland,61,68,7,FC St. Gallen 1879,625000,2000,1000000,RES,2022.0,2017,Not in team,Left,3,2,High,Medium,68,43,57,62,56,50
233284,Hong Joon Ho,27,190,77,Korea Republic,61,62,1,Jeju United FC,325000,1000,431000,CB,2024.0,2021,Not in team,Right,3,2,Medium,High,61,42,46,56,59,70
210244,L. Angol,26,187,75,England,61,61,0,Bradford City,375000,4000,656000,SUB,2022.0,2021,Not in team,Right,3,3,Medium,Medium,81,60,55,61,30,68
262212,H. Matriciani,21,185,78,Germany,61,69,8,FC Schalke 04,700000,1000,1300000,RES,2024.0,2021,Not in team,Right,3,2,Medium,Medium,61,33,48,53,62,61
259907,J. Jiménez,26,186,78,Ecuador,61,66,5,Guayaquil City FC,425000,500,946000,CB,2025.0,2018,Not in team,Right,2,2,High,Medium,58,30,40,46,60,64
258627,O. Edwards,20,173,67,England,61,75,14,Exeter City,800000,4000,0,SUB,2022.0,2019,Not in team,Right,3,3,High,Medium,84,51,52,66,27,50
241475,P. Soiri,26,183,63,Finland,61,61,0,Free agent,0,0,0,,,2019,Finland,Right,3,3,High,Medium,77,60,54,62,42,57
246604,C. Kelman,19,175,70,United States,61,77,16,Gillingham,850000,2000,0,SUB,2022.0,2020,Not in team,Right,3,3,High,Medium,82,61,45,63,26,60
235597,M. Al Anazi,31,178,80,Saudi Arabia,61,61,0,Al Batin,170000,2000,281000,SUB,2024.0,2012,Not in team,Right,2,1,Medium,Medium,61,58,56,62,24,63
261554,D. Céspedes,19,175,72,Bolivia,61,71,10,Club Atlético Palmaflor,675000,500,1600000,SUB,2023.0,2021,Not in team,Left,3,2,High,Medium,67,56,60,60,58,60
243021,E. Ortega,24,176,61,Mexico,61,68,7,Club Atlas,650000,2000,1200000,RES,2022.0,2020,Not in team,Right,3,2,Medium,Medium,75,46,61,62,55,43
246195,C. Elliot,21,175,68,New Zealand,61,71,10,Wellington Phoenix,700000,650,1000000,SUB,2023.0,2021,Not in team,Right,2,2,Medium,Medium,72,49,56,62,54,60
253875,L. Colmenarez,32,176,74,Venezuela,61,61,0,Metropolitanos de Caracas FC,230000,500,495000,SUB,2021.0,2021,Not in team,Right,3,2,Medium,Medium,75,36,49,56,53,52
261299,A. Scott,17,178,68,England,61,79,18,Bristol City,825000,750,2100000,SUB,2025.0,2021,Not in team,Right,3,3,High,Medium,72,44,62,68,41,53
261555,E. Olivares,18,175,72,Bolivia,61,78,17,Club Deportivo Jorge Wilstermann,800000,500,2200000,SUB,2023.0,2021,Not in team,Left,3,2,Medium,Medium,70,47,54,59,60,55
264531,P. Galindo,23,175,72,Bolivia,61,65,4,Club Always Ready,425000,500,946000,RES,2022.0,2020,Not in team,Left,3,3,High,Medium,70,57,57,60,56,59
258642,Nuno Lima,20,184,76,Portugal,61,75,14,FC Paços de Ferreira,750000,1000,2000000,RES,2023.0,2020,Not in team,Right,2,2,Low,High,62,31,39,41,62,61
244818,H. Bellman,22,170,65,Sweden,61,67,6,Östersunds FK,525000,850,761000,CM,2022.0,2018,Not in team,Right,2,2,High,Medium,74,48,56,64,39,60
240722,Campos,26,189,80,Spain,61,65,4,RC Celta de Vigo,350000,3000,761000,RES,2025.0,2021,Not in team,Right,3,1,Medium,Medium,63,60,65,65,41,57
262226,M. Simba,21,183,70,Sweden,61,72,11,SK Brann,725000,900,1100000,SUB,2024.0,2021,Not in team,Left,2,4,High,High,75,56,54,66,33,64
260433,T. Okubo,22,170,62,Japan,61,67,6,Urawa Red Diamonds,525000,2000,788000,SUB,2022.0,2021,Not in team,Left,3,2,High,Low,66,56,56,69,33,46
260177,F. Carabalí,25,180,83,Ecuador,61,66,5,Sociedad Deportiva Aucas,425000,500,946000,CB,2021.0,2020,Not in team,Right,2,2,Medium,Medium,67,33,50,53,60,67
259153,D. Özkan,21,185,75,Turkey,61,70,9,Antalyaspor,650000,1000,1400000,RES,2025.0,2020,Not in team,Right,3,1,Medium,Medium,62,68,65,60,55,62
252241,D. Rouyard,21,194,90,France,61,73,12,FC Girondins de Bordeaux,700000,2000,1500000,RES,2025.0,2021,Not in team,Right,2,1,Medium,Medium,62,60,60,63,28,57
248145,K. Isa,20,178,71,Argentina,61,76,15,Atlético Tucumán,800000,2000,1700000,RES,2022.0,2019,Not in team,Right,4,2,Medium,Medium,68,60,50,63,23,54
246353,R. Musaba,20,182,68,Netherlands,61,72,11,Fortuna Sittard,725000,2000,1200000,SUB,2022.0,2020,Not in team,Right,3,3,High,Medium,71,57,54,63,34,62
230737,T. Lauritsen,23,192,85,Norway,61,68,7,Odds BK,675000,1000,979000,ST,2022.0,2018,Not in team,Right,3,2,Medium,Medium,66,59,47,58,40,68
261456,S. Kartum,25,177,72,Norway,61,66,5,Kristiansund BK,475000,850,629000,CM,2023.0,2021,Not in team,Right,3,2,Medium,Medium,59,51,56,62,52,65
247376,A. Jenssen,27,185,84,Norway,61,64,3,Tromsø IL,375000,900,497000,CB,2021.0,2019,Not in team,Right,3,2,Medium,Medium,61,28,44,40,61,69
244048,L. Coordes,22,180,74,Dominican Republic,61,73,12,FC St. Pauli,800000,3000,1400000,SUB,2022.0,2018,Not in team,Right,4,2,Medium,Medium,81,49,52,66,24,47
166736,M. Andersen,35,179,71,Norway,61,61,0,Tromsø IL,130000,700,163000,SUB,2021.0,2011,Not in team,Right,3,2,High,Medium,64,58,59,59,45,63
212816,Park Joon Kang,30,170,65,Korea Republic,61,61,0,GwangJu FC,275000,1000,344000,RES,2022.0,2021,Not in team,Right,4,2,Medium,Medium,59,28,48,63,59,51
263760,G. Ratcliffe,20,184,79,Wales,61,74,13,Cardiff City,700000,3000,1800000,SUB,2022.0,2021,Not in team,Right,2,1,Medium,Medium,63,60,58,61,34,63
259919,O. Ekroth,29,187,80,Sweden,61,62,1,Degerfors IF,300000,750,398000,CB,2021.0,2018,Not in team,Right,3,2,Medium,Medium,57,22,45,43,60,69
257871,Sergio Carrasco,22,176,69,Spain,61,69,8,SD Huesca,725000,2000,1300000,RES,2022.0,2020,Not in team,Right,3,2,Medium,Medium,58,55,66,65,48,43
253774,E. García,20,165,60,Venezuela,61,73,12,Deportivo Táchira FC,800000,500,1900000,LM,2021.0,2018,Not in team,Right,3,2,High,Medium,64,57,62,63,35,41
236487,D. Keillor-Dunn,23,180,68,England,61,66,5,Oldham Athletic,500000,2000,913000,LW,2022.0,2020,Not in team,Right,3,3,Medium,High,74,58,58,64,29,59
247237,M. Römling,20,186,76,Germany,61,71,10,Türkgücü München,675000,3000,0,LB,2022.0,2018,Not in team,Left,2,3,Medium,Medium,77,35,49,63,54,68
241349,Tian Yinong,30,182,72,China PR,61,61,0,Wuhan FC,325000,2000,504000,SUB,2021.0,2021,Not in team,Right,3,2,Medium,Medium,76,31,55,62,58,75
215685,J. Mensah,28,178,70,Denmark,61,61,0,Viborg FF,325000,2000,406000,SUB,2022.0,2018,Not in team,Right,3,3,Medium,Medium,75,55,58,62,53,63
253828,R. Flores,23,179,72,Venezuela,61,70,9,Metropolitanos de Caracas FC,725000,500,1700000,RM,2022.0,2019,Not in team,Right,3,3,Medium,Medium,71,56,58,63,56,71
240772,S. Mallon,22,178,64,Republic of Ireland,61,73,12,Bohemian FC,800000,600,1400000,SUB,2021.0,2021,Not in team,Left,2,3,Medium,Medium,69,55,56,62,46,54
140420,B. Murphy,38,183,83,Republic of Ireland,61,61,0,Waterford FC,35000,500,54000,GK,2021.0,2020,Not in team,Right,1,1,Medium,Medium,61,62,55,58,33,62
264324,Daniel Penha,22,170,70,Brazil,61,68,7,Newcastle Jets,675000,550,979000,SUB,2022.0,2021,Not in team,Left,3,2,Medium,Medium,67,47,62,66,33,52
261251,Santisteban,20,178,82,Spain,61,73,12,Sevilla FC,800000,4000,1800000,RES,2024.0,2021,Not in team,Right,3,2,Medium,Medium,71,61,47,65,20,49
254851,S. Perry,19,184,70,England,61,77,16,Walsall,800000,1000,1900000,CDM,2023.0,2019,Not in team,Right,3,2,High,Medium,65,52,58,61,57,67
252547,R. Adebisi,20,175,67,England,61,70,9,Crewe Alexandra,675000,1000,1300000,LB,2022.0,2019,Not in team,Left,4,2,Medium,Medium,75,34,52,59,55,59
237699,Z. Dearnley,22,175,70,England,61,69,8,Oldham Athletic,750000,2000,1500000,SUB,2022.0,2020,Not in team,Right,4,3,Medium,Medium,76,59,56,63,34,54
208771,G. Buckley,27,185,75,Republic of Ireland,61,63,2,Sligo Rovers,350000,500,569000,CB,2021.0,2019,Not in team,Right,3,3,Medium,High,49,58,61,60,60,71
262787,O. Schmitt,21,180,73,Germany,61,71,10,Sportclub Verl,725000,4000,0,SUB,2023.0,2021,Not in team,Right,2,2,Medium,Medium,82,53,56,63,32,51
259970,I. Neira,23,182,74,Uruguay,61,69,8,Montevideo City Torque,725000,500,1700000,SUB,2021.0,2018,Not in team,Right,3,3,High,Medium,63,54,57,63,43,51
247426,S. Haji,21,173,71,United States,61,71,10,San Jose Earthquakes,725000,1000,1200000,RES,2021.0,2019,Not in team,Right,3,3,Medium,Low,70,49,57,69,35,48
264066,S. Saatçı,18,190,90,Turkey,61,77,16,Beşiktaş JK,775000,2000,2000000,SUB,2023.0,2020,Not in team,Right,2,2,Medium,Medium,62,29,38,44,62,67
258945,M. Leš,21,182,75,Croatia,61,74,13,Heracles Almelo,750000,1000,1600000,RES,2023.0,2020,Not in team,Left,3,2,Medium,Medium,62,36,48,52,61,61
237185,J. Davies,22,168,64,Wales,61,67,6,Wrexham AFC,525000,500,1200000,CM,2022.0,2020,Not in team,Left,3,3,High,Medium,73,58,61,63,54,60
255360,M. Garbett,19,182,69,New Zealand,61,76,15,Free agent,0,0,0,,,2021,New Zealand,Right,3,3,High,Medium,73,58,54,66,37,57
251264,H. Holgate,21,186,72,England,61,70,9,Fleetwood Town,700000,1000,1400000,SUB,2023.0,2018,Not in team,Right,2,2,Medium,Medium,65,24,39,47,60,68
263296,L. Gondou,20,189,84,Argentina,61,73,12,Club Atlético Sarmiento,800000,2000,1300000,SUB,2022.0,2021,Not in team,Left,2,2,Medium,Medium,53,61,46,57,25,60
260735,J. Semidey,27,192,86,Venezuela,61,63,2,Aragua Fútbol Club,300000,500,668000,SUB,2022.0,2021,Not in team,Right,3,1,Medium,Medium,61,64,57,64,26,62
258687,B. Popovic,21,189,75,Serbia,61,71,10,KSV Cercle Brugge,700000,1000,1200000,SUB,2022.0,2021,Not in team,Right,2,2,Medium,Medium,63,32,42,46,62,60
246399,C. Björk,21,184,74,Sweden,61,71,10,IFK Norrköping,750000,1000,1100000,SUB,2021.0,2018,Not in team,Right,3,2,High,Medium,70,59,52,60,27,62
200319,B. Coker,32,180,74,England,61,61,0,Stevenage,230000,2000,403000,LB,2022.0,2020,Not in team,Left,3,3,High,Medium,64,41,55,58,57,64
263551,R. Savage,19,185,70,England,61,75,14,Newcastle United,725000,3000,1800000,RES,2025.0,2021,Not in team,Left,2,2,Medium,Medium,65,31,51,50,62,61
260990,R. Ascone,17,180,67,France,61,80,19,LOSC Lille,825000,700,2100000,RES,2024.0,2021,Not in team,Left,2,3,High,Medium,66,47,60,66,50,50
186494,M. Oxley,30,190,73,England,61,61,0,Harrogate Town,220000,2000,385000,GK,2022.0,2021,Not in team,Right,2,1,Medium,Medium,60,61,62,60,29,60
254084,E. Kornvig,21,187,70,Denmark,61,71,10,SønderjyskE,725000,2000,0,CM,2022.0,2021,Not in team,Right,3,2,Medium,Medium,69,56,59,62,57,63
261765,M. García,21,174,68,Uruguay,61,71,10,Club Atlético Rentistas,725000,500,1700000,CM,2022.0,2021,Not in team,Right,3,2,Medium,Medium,68,49,59,63,51,61
248445,R. Horj,25,189,81,Romania,61,66,5,Gaz Metan Mediaş,425000,2000,606000,RES,2023.0,2020,Not in team,Right,4,2,Medium,Medium,59,29,45,46,60,69
263046,O. Strunz,21,185,74,Austria,61,73,12,SK Rapid Wien,800000,4000,1400000,RES,2024.0,2021,Not in team,Right,3,2,High,Low,67,61,41,56,29,72
262287,F. Al Azmi,26,175,60,Saudi Arabia,61,62,1,Al Hazem,350000,3000,604000,LB,2024.0,2020,Not in team,Left,3,2,High,Medium,78,42,52,58,56,60
255374,O. Daedlow,21,180,75,Germany,61,71,10,TSV Havelse,700000,1000,0,CDM,2022.0,2020,Not in team,Right,3,2,Medium,High,66,43,54,60,57,68
252302,Y. Larouci,20,175,68,France,61,77,16,ESTAC Troyes,825000,2000,2200000,RES,2026.0,2021,Not in team,Left,2,2,High,Medium,75,47,52,63,56,57
235918,T. Paredes,28,184,83,Paraguay,61,63,2,Club Deportivo Jorge Wilstermann,325000,500,723000,RES,2021.0,2021,Not in team,Right,2,2,Low,Medium,45,36,46,59,61,63
231310,S. Nigro,24,180,70,Australia,61,66,5,Melbourne Victory,450000,1000,596000,SUB,2024.0,2021,Not in team,Right,3,3,Medium,Medium,71,37,56,62,55,60
252301,D. Fage,22,178,70,France,61,67,6,Oldham Athletic,500000,2000,975000,SUB,2022.0,2019,Not in team,Right,3,2,Medium,Medium,78,50,55,61,54,60
237965,Yoon Jong Gyu,23,173,65,Korea Republic,61,70,9,FC Seoul,700000,900,1000000,RB,2021.0,2017,Not in team,Right,3,2,High,High,74,38,55,58,56,59
229005,K. Pajnowski,23,186,81,Poland,61,64,3,Górnik Łęczna,400000,750,570000,CB,2022.0,2021,Not in team,Left,2,2,Medium,Medium,60,27,40,43,59,71
264589,L. Gechter,17,187,80,Germany,61,79,18,Hertha BSC,775000,500,1800000,RES,2022.0,2020,Not in team,Right,4,2,Medium,High,61,33,38,38,64,64
240524,M. Ebiye,24,185,75,Nigeria,61,67,6,Tromsø IL,525000,950,761000,SUB,2022.0,2021,Not in team,Right,4,2,Medium,Medium,82,57,52,61,35,68
262284,V. Poggi,18,171,68,Uruguay,61,71,10,Club Necaxa,650000,650,1200000,CDM,2022.0,2021,Not in team,Right,3,2,Medium,High,68,42,50,60,60,64
260235,M. Diambou,18,176,60,Mali,61,79,18,FC Red Bull Salzburg,800000,1000,1700000,SUB,2025.0,2021,Not in team,Right,3,2,Medium,Medium,73,52,54,65,56,63
192651,O. Malik,30,185,75,Australia,61,61,0,Perth Glory,275000,1000,344000,SUB,2022.0,2019,Not in team,Right,3,2,Medium,Medium,67,37,56,57,58,70
262283,A. Rodríguez,17,169,62,Argentina,61,78,17,Club Atlético Lanús,825000,500,1800000,RES,2023.0,2021,Not in team,Right,3,2,Medium,Medium,68,43,60,66,40,45
238473,E. Mašović,22,189,74,Serbia,61,71,10,VfL Bochum 1848,700000,3000,1400000,RES,2023.0,2020,Not in team,Right,3,2,Medium,Medium,54,30,46,53,61,64
262793,L. Prokop,22,171,72,Austria,61,69,8,SC Rheindorf Altach,700000,2000,1200000,SUB,2023.0,2021,Not in team,Left,3,2,Medium,Medium,71,38,52,60,55,59
258184,Y. Möker,21,180,76,Germany,61,69,8,FSV Zwickau,700000,500,1200000,CM,2023.0,2020,Not in team,Right,4,2,High,Medium,74,52,55,60,58,66
219272,S. Bonecki,26,180,72,Poland,61,64,3,Bruk-Bet Termalica Nieciecza,425000,2000,606000,SUB,2022.0,2021,Not in team,Right,3,2,Medium,High,62,53,56,60,61,69
205704,F. Modelski,28,181,73,Poland,61,61,0,Bruk-Bet Termalica Nieciecza,300000,2000,405000,RES,2022.0,2021,Not in team,Right,3,2,Medium,High,71,32,52,53,57,64
201864,S. Thomas,31,191,90,Canada,61,61,0,Tromsø IL,170000,700,213000,SUB,2021.0,2021,Not in team,Right,1,1,Medium,Medium,60,61,57,61,40,61
232583,M. Yuzawa,27,179,74,Japan,61,62,1,Avispa Fukuoka,350000,850,464000,SUB,2022.0,2020,Not in team,Right,4,2,Medium,Low,70,26,39,56,60,66
250758,F. Blake-Tracy,25,183,64,England,61,64,3,Burton Albion,400000,1000,730000,SUB,2023.0,2021,Not in team,Left,3,2,Medium,High,63,31,51,59,57,56
231046,J. Eastwood,24,190,81,England,61,69,8,Sheffield United,625000,3000,1300000,RES,2022.0,2015,Not in team,Right,2,1,Medium,Medium,62,60,59,61,37,59
152454,G. Evans,33,183,80,England,61,61,0,Bradford City,200000,4000,350000,CDM,2022.0,2020,Not in team,Right,4,3,High,High,63,59,58,61,56,73
213894,H. White,26,185,68,England,61,62,1,Walsall,350000,3000,639000,RB,2023.0,2020,Not in team,Right,3,3,High,Medium,81,42,50,57,56,67
239998,P. Hristov,22,191,85,Bulgaria,61,74,13,Spezia,750000,2000,1800000,CB,2025.0,2021,Not in team,Right,3,2,Medium,High,47,31,36,38,63,66
244093,E. Küc,24,179,76,Germany,61,66,5,FC Viktoria 1889 Berlin,500000,700,763000,LF,2022.0,2020,Not in team,Right,4,2,Medium,Medium,72,54,57,65,37,59
223941,D. Tutonda,25,180,70,Congo DR,61,64,3,Gillingham,400000,2000,730000,LB,2023.0,2021,Not in team,Left,2,2,High,Medium,79,43,49,62,55,64
263355,R. Friedrich,18,173,60,Germany,61,79,18,RB Leipzig,825000,4000,1900000,RES,2022.0,2021,Not in team,Right,4,2,Medium,Low,67,63,47,59,21,39
253627,W. Rojas,28,181,72,Bolivia,61,64,3,Club Atlético Palmaflor,300000,500,668000,SUB,2021.0,2021,Not in team,Right,2,1,Medium,Medium,61,60,62,61,23,60
